GM,1406799000000,34.15
GM,1406799060000,34.11
GM,1406799120000,34.05
GM,1406799180000,34.05
GM,1406799240000,33.93
GM,1406799300000,34.04
GM,1406799360000,34.095
GM,1406799420000,34.11
GM,1406799480000,34.083
GM,1406799540000,34.08
GM,1406799600000,34.04
GM,1406799660000,34.104
GM,1406799720000,34.13
GM,1406799780000,34.11
GM,1406799840000,34.0763
GM,1406799900000,34.09
GM,1406799960000,34.075
GM,1406800020000,34.07
GM,1406800080000,34.09
GM,1406800140000,34.14
GM,1406800200000,34.22
GM,1406800260000,34.16
GM,1406800320000,34.15
GM,1406800380000,34.15
GM,1406800440000,34.1
GM,1406800500000,34.08
GM,1406800560000,34.06
GM,1406800620000,34.06
GM,1406800680000,34.06
GM,1406800740000,34.075
GM,1406800800000,34.055
GM,1406800860000,34.07
GM,1406800920000,34.09
GM,1406800980000,34.11
GM,1406801040000,34.15
GM,1406801100000,34.14
GM,1406801160000,34.16
GM,1406801220000,34.15
GM,1406801280000,34.12
GM,1406801340000,34.09
GM,1406801400000,34.105
GM,1406801460000,34.1
GM,1406801520000,34.1337
GM,1406801580000,34.14
GM,1406801640000,34.17
GM,1406801700000,34.18
GM,1406801760000,34.17
GM,1406801820000,34.21
GM,1406801880000,34.22
GM,1406801940000,34.2
GM,1406802000000,34.215
GM,1406802060000,34.16
GM,1406802120000,34.1437
GM,1406802180000,34.13
GM,1406802240000,34.15
GM,1406802300000,34.135
GM,1406802360000,34.15
GM,1406802420000,34.1
GM,1406802480000,34.075
GM,1406802540000,34.09
GM,1406802600000,34.0749
GM,1406802660000,34.1099
GM,1406802720000,34.09
GM,1406802780000,34.09
GM,1406802840000,34.07
GM,1406802900000,34.06
GM,1406802960000,34.06
GM,1406803020000,34.065
GM,1406803080000,34.08
GM,1406803140000,34.06
GM,1406803200000,34.08
GM,1406803260000,34.07
GM,1406803320000,34.065
GM,1406803380000,34.075
GM,1406803440000,34.065
GM,1406803500000,34.06
GM,1406803560000,34.07
GM,1406803620000,34.05
GM,1406803680000,34.0544
GM,1406803740000,34.03
GM,1406803800000,34.02
GM,1406803860000,34.03
GM,1406803920000,34.045
GM,1406803980000,34.03
GM,1406804040000,34.025
GM,1406804100000,34.01
GM,1406804160000,34.02
GM,1406804220000,34.0099
GM,1406804280000,33.99
GM,1406804340000,33.97
GM,1406804400000,33.96
GM,1406804460000,33.97
GM,1406804520000,33.975
GM,1406804580000,33.99
GM,1406804640000,34.02
GM,1406804700000,34.025
GM,1406804760000,34.023
GM,1406804820000,34.02
GM,1406804880000,34.01
GM,1406804940000,34.0199
GM,1406805000000,34.01
GM,1406805060000,34.025
GM,1406805120000,33.9865
GM,1406805180000,33.99
GM,1406805240000,33.999
GM,1406805300000,33.995
GM,1406805360000,33.995
GM,1406805420000,33.96
GM,1406805480000,33.945
GM,1406805540000,33.985
GM,1406805600000,33.96
GM,1406805660000,33.9763
GM,1406805720000,33.985
GM,1406805780000,34.0
GM,1406805840000,33.9999
GM,1406805900000,34.015
GM,1406805960000,34.01
GM,1406806020000,34.03
GM,1406806080000,34.015
GM,1406806140000,33.995
GM,1406806200000,33.99
GM,1406806260000,33.97
GM,1406806320000,33.965
GM,1406806380000,33.9565
GM,1406806440000,33.9663
GM,1406806500000,33.95
GM,1406806560000,33.945
GM,1406806620000,33.91
GM,1406806680000,33.94
GM,1406806740000,33.946
GM,1406806800000,33.95
GM,1406806860000,33.9532
GM,1406806920000,33.98
GM,1406806980000,34.005
GM,1406807040000,33.985
GM,1406807100000,33.965
GM,1406807160000,33.975
GM,1406807220000,33.985
GM,1406807280000,33.97
GM,1406807340000,33.935
GM,1406807400000,33.9375
GM,1406807460000,33.93
GM,1406807520000,33.903
GM,1406807580000,33.891
GM,1406807640000,33.9
GM,1406807700000,33.9
GM,1406807760000,33.89
GM,1406807820000,33.871
GM,1406807880000,33.8701
GM,1406807940000,33.875
GM,1406808000000,33.86
GM,1406808060000,33.8599
GM,1406808120000,33.8599
GM,1406808180000,33.865
GM,1406808240000,33.855
GM,1406808300000,33.875
GM,1406808360000,33.86
GM,1406808420000,33.865
GM,1406808480000,33.8658
GM,1406808540000,33.865
GM,1406808600000,33.8605
GM,1406808660000,33.85
GM,1406808720000,33.835
GM,1406808780000,33.825
GM,1406808840000,33.815
GM,1406808900000,33.84
GM,1406808960000,33.835
GM,1406809020000,33.835
GM,1406809080000,33.83
GM,1406809140000,33.8157
GM,1406809200000,33.791
GM,1406809260000,33.7902
GM,1406809320000,33.795
GM,1406809380000,33.81
GM,1406809440000,33.82
GM,1406809500000,33.79
GM,1406809560000,33.8299
GM,1406809620000,33.8263
GM,1406809680000,33.805
GM,1406809740000,33.8201
GM,1406809800000,33.8201
GM,1406809860000,33.8299
GM,1406809920000,33.82
GM,1406809980000,33.82
GM,1406810040000,33.827
GM,1406810100000,33.855
GM,1406810160000,33.865
GM,1406810220000,33.855
GM,1406810280000,33.845
GM,1406810340000,33.86
GM,1406810400000,33.86
GM,1406810460000,33.8899
GM,1406810520000,33.89
