VZ,1406799000000,51.26
VZ,1406799060000,51.205
VZ,1406799120000,51.12
VZ,1406799180000,51.03
VZ,1406799240000,51.04
VZ,1406799300000,51.03
VZ,1406799360000,51.03
VZ,1406799420000,51.06
VZ,1406799480000,51.21
VZ,1406799540000,51.22
VZ,1406799600000,51.22
VZ,1406799660000,51.19
VZ,1406799720000,51.14
VZ,1406799780000,51.217
VZ,1406799840000,51.17
VZ,1406799900000,51.23
VZ,1406799960000,51.22
VZ,1406800020000,51.25
VZ,1406800080000,51.25
VZ,1406800140000,51.29
VZ,1406800200000,51.31
VZ,1406800260000,51.34
VZ,1406800320000,51.3366
VZ,1406800380000,51.3
VZ,1406800440000,51.25
VZ,1406800500000,51.3
VZ,1406800560000,51.33
VZ,1406800620000,51.31
VZ,1406800680000,51.27
VZ,1406800740000,51.3
VZ,1406800800000,51.28
VZ,1406800860000,51.22
VZ,1406800920000,51.22
VZ,1406800980000,51.21
VZ,1406801040000,51.1899
VZ,1406801100000,51.19
VZ,1406801160000,51.18
VZ,1406801220000,51.15
VZ,1406801280000,51.1213
VZ,1406801340000,51.11
VZ,1406801400000,51.1101
VZ,1406801460000,51.115
VZ,1406801520000,51.115
VZ,1406801580000,51.1765
VZ,1406801640000,51.16
VZ,1406801700000,51.17
VZ,1406801760000,51.1685
VZ,1406801820000,51.175
VZ,1406801880000,51.16
VZ,1406801940000,51.1676
VZ,1406802000000,51.15
VZ,1406802060000,51.13
VZ,1406802120000,51.13
VZ,1406802180000,51.1222
VZ,1406802240000,51.135
VZ,1406802300000,51.09
VZ,1406802360000,51.115
VZ,1406802420000,51.07
VZ,1406802480000,51.07
VZ,1406802540000,51.07
VZ,1406802600000,51.07
VZ,1406802660000,51.07
VZ,1406802720000,51.08
VZ,1406802780000,51.1
VZ,1406802840000,51.11
VZ,1406802900000,51.12
VZ,1406802960000,51.2
VZ,1406803020000,51.2
VZ,1406803080000,51.2
VZ,1406803140000,51.21
VZ,1406803200000,51.205
VZ,1406803260000,51.205
VZ,1406803320000,51.1835
VZ,1406803380000,51.2
VZ,1406803440000,51.215
VZ,1406803500000,51.2
VZ,1406803560000,51.1972
VZ,1406803620000,51.19
VZ,1406803680000,51.2
VZ,1406803740000,51.21
VZ,1406803800000,51.17
VZ,1406803860000,51.15
VZ,1406803920000,51.15
VZ,1406803980000,51.1
VZ,1406804040000,51.08
VZ,1406804100000,51.04
VZ,1406804160000,51.05
VZ,1406804220000,51.05
VZ,1406804280000,51.07
VZ,1406804340000,51.06
VZ,1406804400000,51.07
VZ,1406804460000,51.105
VZ,1406804520000,51.12
VZ,1406804580000,51.169
VZ,1406804640000,51.165
VZ,1406804700000,51.18
VZ,1406804760000,51.21
VZ,1406804820000,51.22
VZ,1406804880000,51.18
VZ,1406804940000,51.17
VZ,1406805000000,51.1899
VZ,1406805060000,51.16
VZ,1406805120000,51.16
VZ,1406805180000,51.175
VZ,1406805240000,51.15
VZ,1406805300000,51.15
VZ,1406805360000,51.15
VZ,1406805420000,51.15
VZ,1406805480000,51.12
VZ,1406805540000,51.1372
VZ,1406805600000,51.14
VZ,1406805660000,51.1487
VZ,1406805720000,51.13
VZ,1406805780000,51.12
VZ,1406805840000,51.07
VZ,1406805900000,51.1
VZ,1406805960000,51.07
VZ,1406806020000,51.06
VZ,1406806080000,51.065
VZ,1406806140000,51.07
VZ,1406806200000,51.0338
VZ,1406806260000,51.03
VZ,1406806320000,51.045
VZ,1406806380000,51.03
VZ,1406806440000,51.02
VZ,1406806500000,51.07
VZ,1406806560000,51.116
VZ,1406806620000,51.07
VZ,1406806680000,51.135
VZ,1406806740000,51.135
VZ,1406806800000,51.14
VZ,1406806860000,51.17
VZ,1406806920000,51.16
VZ,1406806980000,51.12
VZ,1406807040000,51.093
VZ,1406807100000,51.06
VZ,1406807160000,51.04
VZ,1406807220000,51.025
VZ,1406807280000,51.01
VZ,1406807340000,50.78
VZ,1406807400000,50.8
VZ,1406807460000,50.83
VZ,1406807520000,50.71
VZ,1406807580000,50.7099
VZ,1406807640000,50.625
VZ,1406807700000,50.79
VZ,1406807760000,50.75
VZ,1406807820000,50.776
VZ,1406807880000,50.799
VZ,1406807940000,50.8001
VZ,1406808000000,50.805
VZ,1406808060000,50.799
VZ,1406808120000,50.76
VZ,1406808180000,50.76
VZ,1406808240000,50.77
VZ,1406808300000,50.785
VZ,1406808360000,50.77
VZ,1406808420000,50.76
VZ,1406808480000,50.76
VZ,1406808540000,50.74
VZ,1406808600000,50.745
VZ,1406808660000,50.755
VZ,1406808720000,50.7625
VZ,1406808780000,50.7399
VZ,1406808840000,50.675
VZ,1406808900000,50.68
VZ,1406808960000,50.645
VZ,1406809020000,50.64
VZ,1406809080000,50.63
VZ,1406809140000,50.605
VZ,1406809200000,50.54
VZ,1406809260000,50.57
VZ,1406809320000,50.52
VZ,1406809380000,50.5
VZ,1406809440000,50.5
VZ,1406809500000,50.41
VZ,1406809560000,50.48
VZ,1406809620000,50.47
VZ,1406809680000,50.4799
VZ,1406809740000,50.495
VZ,1406809800000,50.5
VZ,1406809860000,50.52
VZ,1406809920000,50.4975
VZ,1406809980000,50.54
VZ,1406810040000,50.6256
VZ,1406810100000,50.72
VZ,1406810160000,50.645
VZ,1406810220000,50.5931
VZ,1406810280000,50.6265
VZ,1406810340000,50.65
VZ,1406810400000,50.65
VZ,1406810460000,50.575
VZ,1406810520000,50.5225
VZ,1406810580000,50.5
VZ,1406810640000,50.5
VZ,1406810700000,50.47
VZ,1406810760000,50.4899
VZ,1406810820000,50.4907
VZ,1406810880000,50.4835
VZ,1406810940000,50.47
VZ,1406811000000,50.4747
VZ,1406811060000,50.461
VZ,1406811120000,50.45
VZ,1406811180000,50.455
VZ,1406811240000,50.4598
VZ,1406811300000,50.51
VZ,1406811360000,50.54
VZ,1406811420000,50.59
VZ,1406811480000,50.54
VZ,1406811540000,50.5799
VZ,1406811600000,50.6
VZ,1406811660000,50.535
VZ,1406811720000,50.55
VZ,1406811780000,50.53
VZ,1406811840000,50.535
VZ,1406811900000,50.58
VZ,1406811960000,50.58
VZ,1406812020000,50.61
VZ,1406812080000,50.61
VZ,1406812140000,50.61
VZ,1406812200000,50.6
VZ,1406812260000,50.58
VZ,1406812320000,50.57
VZ,1406812380000,50.57
VZ,1406812440000,50.61
VZ,1406812500000,50.61
VZ,1406812560000,50.575
VZ,1406812620000,50.54
VZ,1406812680000,50.57
VZ,1406812740000,50.5725
VZ,1406812800000,50.569
VZ,1406812860000,50.59
VZ,1406812920000,50.605
VZ,1406812980000,50.57
VZ,1406813040000,50.56
VZ,1406813100000,50.55
VZ,1406813160000,50.575
VZ,1406813220000,50.55
VZ,1406813280000,50.55
VZ,1406813340000,50.52
VZ,1406813400000,50.5701
VZ,1406813460000,50.58
VZ,1406813520000,50.57
VZ,1406813580000,50.56
VZ,1406813640000,50.57
VZ,1406813700000,50.59
VZ,1406813760000,50.6
VZ,1406813820000,50.64
VZ,1406813880000,50.67
VZ,1406813940000,50.66
VZ,1406814000000,50.65
VZ,1406814060000,50.62
VZ,1406814120000,50.614
VZ,1406814180000,50.6299
VZ,1406814240000,50.6
VZ,1406814300000,50.61
VZ,1406814360000,50.56
VZ,1406814420000,50.56
VZ,1406814480000,50.52
VZ,1406814540000,50.53
VZ,1406814600000,50.51
VZ,1406814660000,50.5299
VZ,1406814720000,50.52
VZ,1406814780000,50.507
VZ,1406814840000,50.5056
VZ,1406814900000,50.5
VZ,1406814960000,50.485
VZ,1406815020000,50.5
VZ,1406815080000,50.475
VZ,1406815140000,50.51
VZ,1406815200000,50.51
VZ,1406815260000,50.51
VZ,1406815320000,50.505
VZ,1406815380000,50.49
VZ,1406815440000,50.52
VZ,1406815500000,50.49
VZ,1406815560000,50.51
VZ,1406815620000,50.54
VZ,1406815680000,50.5389
VZ,1406815740000,50.535
VZ,1406815800000,50.53
VZ,1406815860000,50.5199
VZ,1406815920000,50.5
VZ,1406815980000,50.5
VZ,1406816040000,50.5
VZ,1406816100000,50.52
VZ,1406816160000,50.52
VZ,1406816220000,50.51
VZ,1406816280000,50.5092
VZ,1406816340000,50.54
VZ,1406816400000,50.535
VZ,1406816460000,50.54
VZ,1406816520000,50.5699
VZ,1406816580000,50.57
VZ,1406816640000,50.589
VZ,1406816700000,50.57
VZ,1406816760000,50.61
VZ,1406816820000,50.595
VZ,1406816880000,50.58
VZ,1406816940000,50.599
VZ,1406817000000,50.62
VZ,1406817060000,50.58
VZ,1406817120000,50.57
VZ,1406817180000,50.56
VZ,1406817240000,50.53
VZ,1406817300000,50.54
VZ,1406817360000,50.55
VZ,1406817420000,50.53
VZ,1406817480000,50.5001
VZ,1406817540000,50.52
VZ,1406817600000,50.53
VZ,1406817660000,50.53
VZ,1406817720000,50.53
VZ,1406817780000,50.52
VZ,1406817840000,50.52
VZ,1406817900000,50.53
VZ,1406817960000,50.51
